DATE,LV_EVAP,LV_RAIN
16/10/1931,2.897000015,0
17/10/1931,2.897000015,0
18/10/1931,2.897000015,0
19/10/1931,2.897000015,0
20/10/1931,2.897000015,0
21/10/1931,2.897000015,0
22/10/1931,2.897000015,0
23/10/1931,2.897000015,0
24/10/1931,2.897000015,0
25/10/1931,2.897000015,0
26/10/1931,2.897000015,0
27/10/1931,2.897000015,0
28/10/1931,2.897000015,0
29/10/1931,2.897000015,0
30/10/1931,2.897000015,0
31/10/1931,2.897000015,0
1/11/1931,3.865000188,0
2/11/1931,3.865000188,0
3/11/1931,3.865000188,0
4/11/1931,3.865000188,0
5/11/1931,3.865000188,0
6/11/1931,3.865000188,0
7/11/1931,3.865000188,0
8/11/1931,3.865000188,0
9/11/1931,3.865000188,0
10/11/1931,3.865000188,0
11/11/1931,3.865000188,0
12/11/1931,3.865000188,0
13/11/1931,3.865000188,0
14/11/1931,3.865000188,0
15/11/1931,3.865000188,0
16/11/1931,3.865000188,0
17/11/1931,3.865000188,0
18/11/1931,3.865000188,0
19/11/1931,3.865000188,0
20/11/1931,3.865000188,0
21/11/1931,3.865000188,0
22/11/1931,3.865000188,0
23/11/1931,3.865000188,0
24/11/1931,3.865000188,0
25/11/1931,3.865000188,0
26/11/1931,3.865000188,0
27/11/1931,3.865000188,0
28/11/1931,3.865000188,0
29/11/1931,3.865000188,0
30/11/1931,3.865000188,0
1/12/1931,4.669000208,0
2/12/1931,4.669000208,0
3/12/1931,4.669000208,0
4/12/1931,4.669000208,0
5/12/1931,4.669000208,0
6/12/1931,4.669000208,0
7/12/1931,4.669000208,0
8/12/1931,4.669000208,0
9/12/1931,4.669000208,0
10/12/1931,4.669000208,0
11/12/1931,4.669000208,0
12/12/1931,4.669000208,0
13/12/1931,4.669000208,0
14/12/1931,4.669000208,0
15/12/1931,4.669000208,0
16/12/1931,4.669000208,0
17/12/1931,4.669000208,0
18/12/1931,4.669000208,0
19/12/1931,4.669000208,0
20/12/1931,4.669000208,0
21/12/1931,4.669000208,0
22/12/1931,4.669000208,0
23/12/1931,4.669000208,0
24/12/1931,4.669000208,0
25/12/1931,4.669000208,0
26/12/1931,4.669000208,0
27/12/1931,4.669000208,0
28/12/1931,4.669000208,0
29/12/1931,4.669000208,0
30/12/1931,4.669000208,0
31/12/1931,4.669000208,0
1/01/1932,6.3140001,0
2/01/1932,6.3140001,0
3/01/1932,6.3140001,0
4/01/1932,6.3140001,0
5/01/1932,6.3140001,0
6/01/1932,6.3140001,0
7/01/1932,6.3140001,0
8/01/1932,6.3140001,0
9/01/1932,6.3140001,0
10/01/1932,6.3140001,0
11/01/1932,6.3140001,0
12/01/1932,6.3140001,0
13/01/1932,6.3140001,0
14/01/1932,6.3140001,0
15/01/1932,6.3140001,0
16/01/1932,6.3140001,0
17/01/1932,6.3140001,0
18/01/1932,6.3140001,0
19/01/1932,6.3140001,0
20/01/1932,6.3140001,0
21/01/1932,6.3140001,0
22/01/1932,6.3140001,0
23/01/1932,6.3140001,0
24/01/1932,6.3140001,0
25/01/1932,6.3140001,0
26/01/1932,6.3140001,0
27/01/1932,6.3140001,0
28/01/1932,6.3140001,0
29/01/1932,6.3140001,0
30/01/1932,6.3140001,0
31/01/1932,6.3140001,0
1/02/1932,2.264000058,0
2/02/1932,2.264000058,0
3/02/1932,2.264000058,0
4/02/1932,2.264000058,0
5/02/1932,2.264000058,0
6/02/1932,2.264000058,0
7/02/1932,2.264000058,0
8/02/1932,2.264000058,0
9/02/1932,2.264000058,0
10/02/1932,2.264000058,0
11/02/1932,2.264000058,0
12/02/1932,2.264000058,0
13/02/1932,2.264000058,0
14/02/1932,2.264000058,0
15/02/1932,2.264000058,0
16/02/1932,2.264000058,0
17/02/1932,2.264000058,0
18/02/1932,2.264000058,0
19/02/1932,2.264000058,0
20/02/1932,2.264000058,0
21/02/1932,2.264000058,0
22/02/1932,2.264000058,0
23/02/1932,2.264000058,0
24/02/1932,2.264000058,0
25/02/1932,2.264000058,0
26/02/1932,2.264000058,0
27/02/1932,2.264000058,0
28/02/1932,2.264000058,0
29/02/1932,2.264000058,0
1/03/1932,2.158000112,0
2/03/1932,2.158000112,0
3/03/1932,2.158000112,0
4/03/1932,2.158000112,0
5/03/1932,2.158000112,0
6/03/1932,2.158000112,0
7/03/1932,2.158000112,0
8/03/1932,2.158000112,0
9/03/1932,2.158000112,0
10/03/1932,2.158000112,0
11/03/1932,2.158000112,0
12/03/1932,2.158000112,0
13/03/1932,2.158000112,0
14/03/1932,2.158000112,0
15/03/1932,2.158000112,0
16/03/1932,2.158000112,0
17/03/1932,2.158000112,0
18/03/1932,2.158000112,0
19/03/1932,2.158000112,0
20/03/1932,2.158000112,0
21/03/1932,2.158000112,0
22/03/1932,2.158000112,0
23/03/1932,2.158000112,0
24/03/1932,2.158000112,0
25/03/1932,2.158000112,0
26/03/1932,2.158000112,0
27/03/1932,2.158000112,0
28/03/1932,2.158000112,0
29/03/1932,2.158000112,0
30/03/1932,2.158000112,0
31/03/1932,2.158000112,0
1/04/1932,0,0.041000009
2/04/1932,0,0.041000009
3/04/1932,0,0.041000009
4/04/1932,0,0.041000009
5/04/1932,0,0.041000009
6/04/1932,0,0.041000009
7/04/1932,0,0.041000009
8/04/1932,0,0.041000009
9/04/1932,0,0.041000009
10/04/1932,0,0.041000009
11/04/1932,0,0.041000009
12/04/1932,0,0.041000009
13/04/1932,0,0.041000009
14/04/1932,0,0.041000009
15/04/1932,0,0.041000009
16/04/1932,0,0.041000009
17/04/1932,0,0.041000009
18/04/1932,0,0.041000009
19/04/1932,0,0.041000009
20/04/1932,0,0.041000009
21/04/1932,0,0.041000009
22/04/1932,0,0.041000009
23/04/1932,0,0.041000009
24/04/1932,0,0.041000009
25/04/1932,0,0.041000009
26/04/1932,0,0.041000009
27/04/1932,0,0.041000009
28/04/1932,0,0.041000009
29/04/1932,0,0.041000009
30/04/1932,0,0.041000009
1/05/1932,0,0.638000071
2/05/1932,0,0.638000071
3/05/1932,0,0.638000071
4/05/1932,0,0.638000071
5/05/1932,0,0.638000071
6/05/1932,0,0.638000071
7/05/1932,0,0.638000071
8/05/1932,0,0.638000071
9/05/1932,0,0.638000071
10/05/1932,0,0.638000071
11/05/1932,0,0.638000071
12/05/1932,0,0.638000071
13/05/1932,0,0.638000071
14/05/1932,0,0.638000071
15/05/1932,0,0.638000071
16/05/1932,0,0.638000071
17/05/1932,0,0.638000071
18/05/1932,0,0.638000071
19/05/1932,0,0.638000071
20/05/1932,0,0.638000071
21/05/1932,0,0.638000071
22/05/1932,0,0.638000071
23/05/1932,0,0.638000071
24/05/1932,0,0.638000071
25/05/1932,0,0.638000071
26/05/1932,0,0.638000071
27/05/1932,0,0.638000071
28/05/1932,0,0.638000071
29/05/1932,0,0.638000071
30/05/1932,0,0.638000071
31/05/1932,0,0.638000071
1/06/1932,0,1.072000041
2/06/1932,0,1.072000041
3/06/1932,0,1.072000041
4/06/1932,0,1.072000041
5/06/1932,0,1.072000041
6/06/1932,0,1.072000041
7/06/1932,0,1.072000041
8/06/1932,0,1.072000041
9/06/1932,0,1.072000041
10/06/1932,0,1.072000041
11/06/1932,0,1.072000041
12/06/1932,0,1.072000041
13/06/1932,0,1.072000041
14/06/1932,0,1.072000041
15/06/1932,0,1.072000041
16/06/1932,0,1.072000041
17/06/1932,0,1.072000041
18/06/1932,0,1.072000041
19/06/1932,0,1.072000041
20/06/1932,0,1.072000041
21/06/1932,0,1.072000041
22/06/1932,0,1.072000041
23/06/1932,0,1.072000041
24/06/1932,0,1.072000041
25/06/1932,0,1.072000041
26/06/1932,0,1.072000041
27/06/1932,0,1.072000041
28/06/1932,0,1.072000041
29/06/1932,0,1.072000041
30/06/1932,0,1.072000041
1/07/1932,0.147000015,0
2/07/1932,0.147000015,0
3/07/1932,0.147000015,0
4/07/1932,0.147000015,0
5/07/1932,0.147000015,0
6/07/1932,0.147000015,0
7/07/1932,0.147000015,0
8/07/1932,0.147000015,0
9/07/1932,0.147000015,0
10/07/1932,0.147000015,0
11/07/1932,0.147000015,0
12/07/1932,0.147000015,0
13/07/1932,0.147000015,0
14/07/1932,0.147000015,0
15/07/1932,0.147000015,0
16/07/1932,0.147000015,0
17/07/1932,0.147000015,0
18/07/1932,0.147000015,0
19/07/1932,0.147000015,0
20/07/1932,0.147000015,0
21/07/1932,0.147000015,0
22/07/1932,0.147000015,0
23/07/1932,0.147000015,0
24/07/1932,0.147000015,0
25/07/1932,0.147000015,0
26/07/1932,0.147000015,0
27/07/1932,0.147000015,0
28/07/1932,0.147000015,0
29/07/1932,0.147000015,0
30/07/1932,0.147000015,0
31/07/1932,0.147000015,0
1/08/1932,0,1.306000054
2/08/1932,0,1.306000054
3/08/1932,0,1.306000054
4/08/1932,0,1.306000054
5/08/1932,0,1.306000054
6/08/1932,0,1.306000054
7/08/1932,0,1.306000054
8/08/1932,0,1.306000054
9/08/1932,0,1.306000054
10/08/1932,0,1.306000054
11/08/1932,0,1.306000054
12/08/1932,0,1.306000054
13/08/1932,0,1.306000054
14/08/1932,0,1.306000054
15/08/1932,0,1.306000054
16/08/1932,0,1.306000054
17/08/1932,0,1.306000054
18/08/1932,0,1.306000054
19/08/1932,0,1.306000054
20/08/1932,0,1.306000054
21/08/1932,0,1.306000054
22/08/1932,0,1.306000054
23/08/1932,0,1.306000054
24/08/1932,0,1.306000054
25/08/1932,0,1.306000054
26/08/1932,0,1.306000054
27/08/1932,0,1.306000054
28/08/1932,0,1.306000054
29/08/1932,0,1.306000054
30/08/1932,0,1.306000054
31/08/1932,0,1.306000054
1/09/1932,1.73999995,0
2/09/1932,1.73999995,0
3/09/1932,1.73999995,0
4/09/1932,1.73999995,0
5/09/1932,1.73999995,0
6/09/1932,1.73999995,0
7/09/1932,1.73999995,0
8/09/1932,1.73999995,0
9/09/1932,1.73999995,0
10/09/1932,1.73999995,0
11/09/1932,1.73999995,0
12/09/1932,1.73999995,0
13/09/1932,1.73999995,0
14/09/1932,1.73999995,0
15/09/1932,1.73999995,0
16/09/1932,1.73999995,0
17/09/1932,1.73999995,0
18/09/1932,1.73999995,0
19/09/1932,1.73999995,0
20/09/1932,1.73999995,0
21/09/1932,1.73999995,0
22/09/1932,1.73999995,0
23/09/1932,1.73999995,0
24/09/1932,1.73999995,0
25/09/1932,1.73999995,0
26/09/1932,1.73999995,0
27/09/1932,1.73999995,0
28/09/1932,1.73999995,0
29/09/1932,1.73999995,0
30/09/1932,1.73999995,0
1/10/1932,3.305999994,0
2/10/1932,3.305999994,0
3/10/1932,3.305999994,0
4/10/1932,3.305999994,0
5/10/1932,3.305999994,0
6/10/1932,3.305999994,0
7/10/1932,3.305999994,0
8/10/1932,3.305999994,0
9/10/1932,3.305999994,0
10/10/1932,3.305999994,0
11/10/1932,3.305999994,0
12/10/1932,3.305999994,0
13/10/1932,3.305999994,0
14/10/1932,3.305999994,0
15/10/1932,3.305999994,0
16/10/1932,3.305999994,0
17/10/1932,3.305999994,0
18/10/1932,3.305999994,0
19/10/1932,3.305999994,0
20/10/1932,3.305999994,0
21/10/1932,3.305999994,0
22/10/1932,3.305999994,0
23/10/1932,3.305999994,0
24/10/1932,3.305999994,0
25/10/1932,3.305999994,0
26/10/1932,3.305999994,0
27/10/1932,3.305999994,0
28/10/1932,3.305999994,0
29/10/1932,3.305999994,0
30/10/1932,3.305999994,0
31/10/1932,3.305999994,0
1/11/1932,4.466999948,0
2/11/1932,4.466999948,0
3/11/1932,4.466999948,0
4/11/1932,4.466999948,0
5/11/1932,4.466999948,0
6/11/1932,4.466999948,0
7/11/1932,4.466999948,0
8/11/1932,4.466999948,0
9/11/1932,4.466999948,0
10/11/1932,4.466999948,0
11/11/1932,4.466999948,0
12/11/1932,4.466999948,0
13/11/1932,4.466999948,0
14/11/1932,4.466999948,0
15/11/1932,4.466999948,0
16/11/1932,4.466999948,0
17/11/1932,4.466999948,0
18/11/1932,4.466999948,0
19/11/1932,4.466999948,0
20/11/1932,4.466999948,0
21/11/1932,4.466999948,0
22/11/1932,4.466999948,0
23/11/1932,4.466999948,0
24/11/1932,4.466999948,0
25/11/1932,4.466999948,0
26/11/1932,4.466999948,0
27/11/1932,4.466999948,0
28/11/1932,4.466999948,0
29/11/1932,4.466999948,0
30/11/1932,4.466999948,0
1/12/1932,4.218000174,0
2/12/1932,4.218000174,0
3/12/1932,4.218000174,0
4/12/1932,4.218000174,0
5/12/1932,4.218000174,0
6/12/1932,4.218000174,0
7/12/1932,4.218000174,0
8/12/1932,4.218000174,0
9/12/1932,4.218000174,0
10/12/1932,4.218000174,0
11/12/1932,4.218000174,0
12/12/1932,4.218000174,0
13/12/1932,4.218000174,0
14/12/1932,4.218000174,0
15/12/1932,4.218000174,0
16/12/1932,4.218000174,0
17/12/1932,4.218000174,0
18/12/1932,4.218000174,0
19/12/1932,4.218000174,0
20/12/1932,4.218000174,0
21/12/1932,4.218000174,0
22/12/1932,4.218000174,0
23/12/1932,4.218000174,0
24/12/1932,4.218000174,0
25/12/1932,4.218000174,0
26/12/1932,4.218000174,0
27/12/1932,4.218000174,0
28/12/1932,4.218000174,0
29/12/1932,4.218000174,0
30/12/1932,4.218000174,0
31/12/1932,4.218000174,0
1/01/1933,3.142999887,0
2/01/1933,3.142999887,0
3/01/1933,3.142999887,0
4/01/1933,3.142999887,0
5/01/1933,3.142999887,0
6/01/1933,3.142999887,0
7/01/1933,3.142999887,0
8/01/1933,3.142999887,0
9/01/1933,3.142999887,0
10/01/1933,3.142999887,0
11/01/1933,3.142999887,0
12/01/1933,3.142999887,0
13/01/1933,3.142999887,0
14/01/1933,3.142999887,0
15/01/1933,3.142999887,0
16/01/1933,3.142999887,0
17/01/1933,3.142999887,0
18/01/1933,3.142999887,0
19/01/1933,3.142999887,0
20/01/1933,3.142999887,0
21/01/1933,3.142999887,0
22/01/1933,3.142999887,0
23/01/1933,3.142999887,0
24/01/1933,3.142999887,0
25/01/1933,3.142999887,0
26/01/1933,3.142999887,0
27/01/1933,3.142999887,0
28/01/1933,3.142999887,0
29/01/1933,3.142999887,0
30/01/1933,3.142999887,0
31/01/1933,3.142999887,0
1/02/1933,5.44299984,0
2/02/1933,5.44299984,0
3/02/1933,5.44299984,0
4/02/1933,5.44299984,0
5/02/1933,5.44299984,0
6/02/1933,5.44299984,0
7/02/1933,5.44299984,0
8/02/1933,5.44299984,0
9/02/1933,5.44299984,0
10/02/1933,5.44299984,0
11/02/1933,5.44299984,0
12/02/1933,5.44299984,0
13/02/1933,5.44299984,0
14/02/1933,5.44299984,0
15/02/1933,5.44299984,0
16/02/1933,5.44299984,0
17/02/1933,5.44299984,0
18/02/1933,5.44299984,0
19/02/1933,5.44299984,0
20/02/1933,5.44299984,0
21/02/1933,5.44299984,0
22/02/1933,5.44299984,0
23/02/1933,5.44299984,0
24/02/1933,5.44299984,0
25/02/1933,5.44299984,0
26/02/1933,5.44299984,0
27/02/1933,5.44299984,0
28/02/1933,5.44299984,0
1/03/1933,3.976000011,0
2/03/1933,3.976000011,0
3/03/1933,3.976000011,0
4/03/1933,3.976000011,0
5/03/1933,3.976000011,0
6/03/1933,3.976000011,0
7/03/1933,3.976000011,0
8/03/1933,3.976000011,0
9/03/1933,3.976000011,0
10/03/1933,3.976000011,0
11/03/1933,3.976000011,0
12/03/1933,3.976000011,0
13/03/1933,3.976000011,0
14/03/1933,3.976000011,0
15/03/1933,3.976000011,0
16/03/1933,3.976000011,0
17/03/1933,3.976000011,0
18/03/1933,3.976000011,0
19/03/1933,3.976000011,0
20/03/1933,3.976000011,0
21/03/1933,3.976000011,0
22/03/1933,3.976000011,0
23/03/1933,3.976000011,0
24/03/1933,3.976000011,0
25/03/1933,3.976000011,0
26/03/1933,3.976000011,0
27/03/1933,3.976000011,0
28/03/1933,3.976000011,0
29/03/1933,3.976000011,0
30/03/1933,3.976000011,0
31/03/1933,3.976000011,0
1/04/1933,1.43599993,0
2/04/1933,1.43599993,0
3/04/1933,1.43599993,0
4/04/1933,1.43599993,0
5/04/1933,1.43599993,0
6/04/1933,1.43599993,0
7/04/1933,1.43599993,0
8/04/1933,1.43599993,0
9/04/1933,1.43599993,0
10/04/1933,1.43599993,0
11/04/1933,1.43599993,0
12/04/1933,1.43599993,0
13/04/1933,1.43599993,0
14/04/1933,1.43599993,0
15/04/1933,1.43599993,0
16/04/1933,1.43599993,0
17/04/1933,1.43599993,0
18/04/1933,1.43599993,0
19/04/1933,1.43599993,0
20/04/1933,1.43599993,0
21/04/1933,1.43599993,0
22/04/1933,1.43599993,0
23/04/1933,1.43599993,0
24/04/1933,1.43599993,0
25/04/1933,1.43599993,0
26/04/1933,1.43599993,0
27/04/1933,1.43599993,0
28/04/1933,1.43599993,0
29/04/1933,1.43599993,0
30/04/1933,1.43599993,0
1/05/1933,0,0.166999996
2/05/1933,0,0.166999996
3/05/1933,0,0.166999996
4/05/1933,0,0.166999996
5/05/1933,0,0.166999996
6/05/1933,0,0.166999996
7/05/1933,0,0.166999996
8/05/1933,0,0.166999996
9/05/1933,0,0.166999996
10/05/1933,0,0.166999996
11/05/1933,0,0.166999996
12/05/1933,0,0.166999996
13/05/1933,0,0.166999996
14/05/1933,0,0.166999996
15/05/1933,0,0.166999996
16/05/1933,0,0.166999996
17/05/1933,0,0.166999996
18/05/1933,0,0.166999996
19/05/1933,0,0.166999996
20/05/1933,0,0.166999996
21/05/1933,0,0.166999996
22/05/1933,0,0.166999996
23/05/1933,0,0.166999996
24/05/1933,0,0.166999996
25/05/1933,0,0.166999996
26/05/1933,0,0.166999996
27/05/1933,0,0.166999996
28/05/1933,0,0.166999996
29/05/1933,0,0.166999996
30/05/1933,0,0.166999996
31/05/1933,0,0.166999996
1/06/1933,0.583000019,0
2/06/1933,0.583000019,0
3/06/1933,0.583000019,0
4/06/1933,0.583000019,0
5/06/1933,0.583000019,0
6/06/1933,0.583000019,0
7/06/1933,0.583000019,0
8/06/1933,0.583000019,0
9/06/1933,0.583000019,0
10/06/1933,0.583000019,0
11/06/1933,0.583000019,0
12/06/1933,0.583000019,0
13/06/1933,0.583000019,0
14/06/1933,0.583000019,0
15/06/1933,0.583000019,0
16/06/1933,0.583000019,0
17/06/1933,0.583000019,0
18/06/1933,0.583000019,0
19/06/1933,0.583000019,0
20/06/1933,0.583000019,0
21/06/1933,0.583000019,0
22/06/1933,0.583000019,0
23/06/1933,0.583000019,0
24/06/1933,0.583000019,0
25/06/1933,0.583000019,0
26/06/1933,0.583000019,0
27/06/1933,0.583000019,0
28/06/1933,0.583000019,0
29/06/1933,0.583000019,0
30/06/1933,0.583000019,0
1/07/1933,0,0.295000017
2/07/1933,0,0.295000017
3/07/1933,0,0.295000017
4/07/1933,0,0.295000017
5/07/1933,0,0.295000017
6/07/1933,0,0.295000017
7/07/1933,0,0.295000017
8/07/1933,0,0.295000017
9/07/1933,0,0.295000017
10/07/1933,0,0.295000017
11/07/1933,0,0.295000017
12/07/1933,0,0.295000017
13/07/1933,0,0.295000017
14/07/1933,0,0.295000017
15/07/1933,0,0.295000017
16/07/1933,0,0.295000017
17/07/1933,0,0.295000017
18/07/1933,0,0.295000017
19/07/1933,0,0.295000017
20/07/1933,0,0.295000017
21/07/1933,0,0.295000017
22/07/1933,0,0.295000017
23/07/1933,0,0.295000017
24/07/1933,0,0.295000017
25/07/1933,0,0.295000017
26/07/1933,0,0.295000017
27/07/1933,0,0.295000017
28/07/1933,0,0.295000017
29/07/1933,0,0.295000017
30/07/1933,0,0.295000017
31/07/1933,0,0.295000017
1/08/1933,0,0.51700002
2/08/1933,0,0.51700002
3/08/1933,0,0.51700002
4/08/1933,0,0.51700002
5/08/1933,0,0.51700002
6/08/1933,0,0.51700002
7/08/1933,0,0.51700002
8/08/1933,0,0.51700002
9/08/1933,0,0.51700002
10/08/1933,0,0.51700002
11/08/1933,0,0.51700002
12/08/1933,0,0.51700002
13/08/1933,0,0.51700002
14/08/1933,0,0.51700002
15/08/1933,0,0.51700002
16/08/1933,0,0.51700002
17/08/1933,0,0.51700002
18/08/1933,0,0.51700002
19/08/1933,0,0.51700002
20/08/1933,0,0.51700002
21/08/1933,0,0.51700002
22/08/1933,0,0.51700002
23/08/1933,0,0.51700002
24/08/1933,0,0.51700002
25/08/1933,0,0.51700002
26/08/1933,0,0.51700002
27/08/1933,0,0.51700002
28/08/1933,0,0.51700002
29/08/1933,0,0.51700002
30/08/1933,0,0.51700002
31/08/1933,0,0.51700002
1/09/1933,0,0.126000047
2/09/1933,0,0.126000047
3/09/1933,0,0.126000047
4/09/1933,0,0.126000047
5/09/1933,0,0.126000047
6/09/1933,0,0.126000047
7/09/1933,0,0.126000047
8/09/1933,0,0.126000047
9/09/1933,0,0.126000047
10/09/1933,0,0.126000047
11/09/1933,0,0.126000047
12/09/1933,0,0.126000047
13/09/1933,0,0.126000047
14/09/1933,0,0.126000047
15/09/1933,0,0.126000047
16/09/1933,0,0.126000047
17/09/1933,0,0.126000047
18/09/1933,0,0.126000047
19/09/1933,0,0.126000047
20/09/1933,0,0.126000047
21/09/1933,0,0.126000047
22/09/1933,0,0.126000047
23/09/1933,0,0.126000047
24/09/1933,0,0.126000047
25/09/1933,0,0.126000047
26/09/1933,0,0.126000047
27/09/1933,0,0.126000047
28/09/1933,0,0.126000047
29/09/1933,0,0.126000047
30/09/1933,0,0.126000047
1/10/1933,2.818999946,0
2/10/1933,2.818999946,0
3/10/1933,2.818999946,0
4/10/1933,2.818999946,0
5/10/1933,2.818999946,0
6/10/1933,2.818999946,0
7/10/1933,2.818999946,0
8/10/1933,2.818999946,0
9/10/1933,2.818999946,0
10/10/1933,2.818999946,0
11/10/1933,2.818999946,0
12/10/1933,2.818999946,0
13/10/1933,2.818999946,0
14/10/1933,2.818999946,0
15/10/1933,2.818999946,0
16/10/1933,2.818999946,0
17/10/1933,2.818999946,0
18/10/1933,2.818999946,0
19/10/1933,2.818999946,0
20/10/1933,2.818999946,0
21/10/1933,2.818999946,0
22/10/1933,2.818999946,0
23/10/1933,2.818999946,0
24/10/1933,2.818999946,0
25/10/1933,2.818999946,0
26/10/1933,2.818999946,0
27/10/1933,2.818999946,0
28/10/1933,2.818999946,0
29/10/1933,2.818999946,0
30/10/1933,2.818999946,0
31/10/1933,2.818999946,0
1/11/1933,0.855000019,0
2/11/1933,0.855000019,0
3/11/1933,0.855000019,0
4/11/1933,0.855000019,0
5/11/1933,0.855000019,0
6/11/1933,0.855000019,0
7/11/1933,0.855000019,0
8/11/1933,0.855000019,0
9/11/1933,0.855000019,0
10/11/1933,0.855000019,0
11/11/1933,0.855000019,0
12/11/1933,0.855000019,0
13/11/1933,0.855000019,0
14/11/1933,0.855000019,0
15/11/1933,0.855000019,0
16/11/1933,0.855000019,0
17/11/1933,0.855000019,0
18/11/1933,0.855000019,0
19/11/1933,0.855000019,0
20/11/1933,0.855000019,0
21/11/1933,0.855000019,0
22/11/1933,0.855000019,0
23/11/1933,0.855000019,0
24/11/1933,0.855000019,0
25/11/1933,0.855000019,0
26/11/1933,0.855000019,0
27/11/1933,0.855000019,0
28/11/1933,0.855000019,0
29/11/1933,0.855000019,0
30/11/1933,0.855000019,0
1/12/1933,4.22299993,0
2/12/1933,4.22299993,0
3/12/1933,4.22299993,0
4/12/1933,4.22299993,0
5/12/1933,4.22299993,0
6/12/1933,4.22299993,0
7/12/1933,4.22299993,0
8/12/1933,4.22299993,0
9/12/1933,4.22299993,0
10/12/1933,4.22299993,0
11/12/1933,4.22299993,0
12/12/1933,4.22299993,0
13/12/1933,4.22299993,0
14/12/1933,4.22299993,0
15/12/1933,4.22299993,0
16/12/1933,4.22299993,0
17/12/1933,4.22299993,0
18/12/1933,4.22299993,0
19/12/1933,4.22299993,0
20/12/1933,4.22299993,0
21/12/1933,4.22299993,0
22/12/1933,4.22299993,0
23/12/1933,4.22299993,0
24/12/1933,4.22299993,0
25/12/1933,4.22299993,0
26/12/1933,4.22299993,0
27/12/1933,4.22299993,0
28/12/1933,4.22299993,0
29/12/1933,4.22299993,0
30/12/1933,4.22299993,0
31/12/1933,4.22299993,0
1/01/1934,4.936999857,0
2/01/1934,4.936999857,0
3/01/1934,4.936999857,0
4/01/1934,4.936999857,0
5/01/1934,4.936999857,0
6/01/1934,4.936999857,0
7/01/1934,4.936999857,0
8/01/1934,4.936999857,0
9/01/1934,4.936999857,0
10/01/1934,4.936999857,0
11/01/1934,4.936999857,0
12/01/1934,4.936999857,0
13/01/1934,4.936999857,0
14/01/1934,4.936999857,0
15/01/1934,4.936999857,0
16/01/1934,4.936999857,0
17/01/1934,4.936999857,0
18/01/1934,4.936999857,0
19/01/1934,4.936999857,0
20/01/1934,4.936999857,0
21/01/1934,4.936999857,0
22/01/1934,4.936999857,0
23/01/1934,4.936999857,0
24/01/1934,4.936999857,0
25/01/1934,4.936999857,0
26/01/1934,4.936999857,0
27/01/1934,4.936999857,0
28/01/1934,4.936999857,0
29/01/1934,4.936999857,0
30/01/1934,4.936999857,0
31/01/1934,4.936999857,0
1/02/1934,4.625999898,0
2/02/1934,4.625999898,0
3/02/1934,4.625999898,0
4/02/1934,4.625999898,0
5/02/1934,4.625999898,0
6/02/1934,4.625999898,0
7/02/1934,4.625999898,0
8/02/1934,4.625999898,0
9/02/1934,4.625999898,0
10/02/1934,4.625999898,0
11/02/1934,4.625999898,0
12/02/1934,4.625999898,0
13/02/1934,4.625999898,0
14/02/1934,4.625999898,0
15/02/1934,4.625999898,0
16/02/1934,4.625999898,0
17/02/1934,4.625999898,0
18/02/1934,4.625999898,0
19/02/1934,4.625999898,0
20/02/1934,4.625999898,0
21/02/1934,4.625999898,0
22/02/1934,4.625999898,0
23/02/1934,4.625999898,0
24/02/1934,4.625999898,0
25/02/1934,4.625999898,0
26/02/1934,4.625999898,0
27/02/1934,4.625999898,0
28/02/1934,4.625999898,0
1/03/1934,3.541000098,0
2/03/1934,3.541000098,0
3/03/1934,3.541000098,0
4/03/1934,3.541000098,0
5/03/1934,3.541000098,0
6/03/1934,3.541000098,0
7/03/1934,3.541000098,0
8/03/1934,3.541000098,0
9/03/1934,3.541000098,0
10/03/1934,3.541000098,0
11/03/1934,3.541000098,0
12/03/1934,3.541000098,0
13/03/1934,3.541000098,0
14/03/1934,3.541000098,0
15/03/1934,3.541000098,0
16/03/1934,3.541000098,0
17/03/1934,3.541000098,0
18/03/1934,3.541000098,0
19/03/1934,3.541000098,0
20/03/1934,3.541000098,0
21/03/1934,3.541000098,0
22/03/1934,3.541000098,0
23/03/1934,3.541000098,0
24/03/1934,3.541000098,0
25/03/1934,3.541000098,0
26/03/1934,3.541000098,0
27/03/1934,3.541000098,0
28/03/1934,3.541000098,0
29/03/1934,3.541000098,0
30/03/1934,3.541000098,0
31/03/1934,3.541000098,0
1/04/1934,1.755999982,0
2/04/1934,1.755999982,0
3/04/1934,1.755999982,0
4/04/1934,1.755999982,0
5/04/1934,1.755999982,0
6/04/1934,1.755999982,0
7/04/1934,1.755999982,0
8/04/1934,1.755999982,0
9/04/1934,1.755999982,0
10/04/1934,1.755999982,0
11/04/1934,1.755999982,0
12/04/1934,1.755999982,0
13/04/1934,1.755999982,0
14/04/1934,1.755999982,0
15/04/1934,1.755999982,0
16/04/1934,1.755999982,0
17/04/1934,1.755999982,0
18/04/1934,1.755999982,0
19/04/1934,1.755999982,0
20/04/1934,1.755999982,0
21/04/1934,1.755999982,0
22/04/1934,1.755999982,0
23/04/1934,1.755999982,0
24/04/1934,1.755999982,0
25/04/1934,1.755999982,0
26/04/1934,1.755999982,0
27/04/1934,1.755999982,0
28/04/1934,1.755999982,0
29/04/1934,1.755999982,0
30/04/1934,1.755999982,0
1/05/1934,1.577999949,0
2/05/1934,1.577999949,0
3/05/1934,1.577999949,0
4/05/1934,1.577999949,0
